"GEO_ID","NAME","H8_001N",
"Geography","Geographic Area Name"," !!Total",
"0500000US53037","Kittitas County, Washington","43168",
"0500000US53039","Klickitat County, Washington","22099",
"0500000US53041","Lewis County, Washington","81373",
"0500000US53043","Lincoln County, Washington","10809",
"0500000US53045","Mason County, Washington","63271",
"0500000US53047","Okanogan County, Washington","40781",
"0500000US53049","Pacific County, Washington","23019",
"0500000US53051","Pend Oreille County, Washington","13255",
"0500000US53053","Pierce County, Washington","897839",
"0500000US53055","San Juan County, Washington","17667",
"0500000US53057","Skagit County, Washington","128061",
"0500000US53059","Skamania County, Washington","11578",
"0500000US53061","Snohomish County, Washington","818856",
"0500000US53063","Spokane County, Washington","521932",
"0500000US53065","Stevens County, Washington","46186",
"0500000US53067","Thurston County, Washington","290060",
"0500000US53069","Wahkiakum County, Washington","4404",
"0500000US53071","Walla Walla County, Washington","57228",
"0500000US53073","Whatcom County, Washington","220815",
"0500000US53075","Whitman County, Washington","41455",
"0500000US53077","Yakima County, Washington","252687",
"0500000US54001","Barbour County, West Virginia","14747",
"0500000US54003","Berkeley County, West Virginia","121105",
"0500000US54005","Boone County, West Virginia","21665",
"0500000US54007","Braxton County, West Virginia","12011",
"0500000US54009","Brooke County, West Virginia","21872",
"0500000US54011","Cabell County, West Virginia","89862",
"0500000US54013","Calhoun County, West Virginia","6203",
"0500000US54015","Clay County, West Virginia","7997",
"0500000US54017","Doddridge County, West Virginia","6681",
"0500000US54019","Fayette County, West Virginia","39003",
"0500000US54021","Gilmer County, West Virginia","5775",
"0500000US54023","Grant County, West Virginia","10849",
"0500000US54025","Greenbrier County, West Virginia","32576",
"0500000US54027","Hampshire County, West Virginia","22683",
"0500000US54029","Hancock County, West Virginia","28821",
"0500000US54031","Hardy County, West Virginia","14224",
"0500000US54033","Harrison County, West Virginia","64991",
"0500000US54035","Jackson County, West Virginia","27654",
"0500000US54037","Jefferson County, West Virginia","56632",
"0500000US54039","Kanawha County, West Virginia","177627",
"0500000US54041","Lewis County, West Virginia","16812",
"0500000US54043","Lincoln County, West Virginia","20401",
"0500000US54045","Logan County, West Virginia","31805",
"0500000US54047","McDowell County, West Virginia","17106",
"0500000US54049","Marion County, West Virginia","54673",
"0500000US54051","Marshall County, West Virginia","29740",
"0500000US54053","Mason County, West Virginia","24704",
"0500000US54055","Mercer County, West Virginia","58475",
"0500000US54057","Mineral County, West Virginia","26421",
"0500000US54059","Mingo County, West Virginia","23484",
"0500000US54061","Monongalia County, West Virginia","97682",
"0500000US54063","Monroe County, West Virginia","12131",
"0500000US54065","Morgan County, West Virginia","16879",
"0500000US54067","Nicholas County, West Virginia","24501",
"0500000US54069","Ohio County, West Virginia","40302",
"0500000US54071","Pendleton County, West Virginia","6038",
"0500000US54073","Pleasants County, West Virginia","6916",
"0500000US54075","Pocahontas County, West Virginia","7578",
"0500000US54077","Preston County, West Virginia","30857",
"0500000US54079","Putnam County, West Virginia","57115",
"0500000US54081","Raleigh County, West Virginia","71263",
"0500000US54083","Randolph County, West Virginia","25484",
"0500000US54085","Ritchie County, West Virginia","8416",
"0500000US54087","Roane County, West Virginia","13937",
"0500000US54089","Summers County, West Virginia","10970",
"0500000US54091","Taylor County, West Virginia","16239",
"0500000US54093","Tucker County, West Virginia","6643",
"0500000US54095","Tyler County, West Virginia","8241",
"0500000US54097","Upshur County, West Virginia","22849",
"0500000US54099","Wayne County, West Virginia","38804",
"0500000US54101","Webster County, West Virginia","8318",
"0500000US54103","Wetzel County, West Virginia","14329",
"0500000US54105","Wirt County, West Virginia","5194",
"0500000US54107","Wood County, West Virginia","83144",
"0500000US54109","Wyoming County, West Virginia","21220",
"0500000US55001","Adams County, Wisconsin","19447",
"0500000US55003","Ashland County, Wisconsin","15385",
"0500000US55005","Barron County, Wisconsin","45888",
"0500000US55007","Bayfield County, Wisconsin","16100",
"0500000US55009","Brown County, Wisconsin","261568",
"0500000US55011","Buffalo County, Wisconsin","13162",
"0500000US55013","Burnett County, Wisconsin","16348",
"0500000US55015","Calumet County, Wisconsin","52260",
"0500000US55017","Chippewa County, Wisconsin","63456",
"0500000US55019","Clark County, Wisconsin","34212",
"0500000US55021","Columbia County, Wisconsin","56825",
"0500000US55023","Crawford County, Wisconsin","15421",
"0500000US55025","Dane County, Wisconsin","544039",
"0500000US55027","Dodge County, Wisconsin","83442",
"0500000US55029","Door County, Wisconsin","29709",
"0500000US55031","Douglas County, Wisconsin","42940",
"0500000US55033","Dunn County, Wisconsin","42198",
"0500000US55035","Eau Claire County, Wisconsin","100684",
"0500000US55037","Florence County, Wisconsin","4506",
"0500000US55039","Fond du Lac County, Wisconsin","100572",
"0500000US55041","Forest County, Wisconsin","9037",
"0500000US55043","Grant County, Wisconsin","47769",
"0500000US55045","Green County, Wisconsin","36682",
"0500000US55047","Green Lake County, Wisconsin","18762",
"0500000US55049","Iowa County, Wisconsin","23498",
"0500000US55051","Iron County, Wisconsin","6023",
"0500000US55053","Jackson County, Wisconsin","19805",
"0500000US55055","Jefferson County, Wisconsin","81978",
"0500000US55057","Juneau County, Wisconsin","25060",
"0500000US55059","Kenosha County, Wisconsin","164765",
"0500000US55061","Kewaunee County, Wisconsin","20341",
"0500000US55063","La Crosse County, Wisconsin","115427",
"0500000US55065","Lafayette County, Wisconsin","16480",
"0500000US55067","Langlade County, Wisconsin","19232",
"0500000US55069","Lincoln County, Wisconsin","27880",
"0500000US55071","Manitowoc County, Wisconsin","80069",
"0500000US55073","Marathon County, Wisconsin","136131",
"0500000US55075","Marinette County, Wisconsin","41143",
"0500000US55077","Marquette County, Wisconsin","15443",
"0500000US55078","Menominee County, Wisconsin","4247",
"0500000US55079","Milwaukee County, Wisconsin","917962",
"0500000US55081","Monroe County, Wisconsin","45458",
"0500000US55083","Oconto County, Wisconsin","38607",
"0500000US55085","Oneida County, Wisconsin","37239",
"0500000US55087","Outagamie County, Wisconsin","186912",
"0500000US55089","Ozaukee County, Wisconsin","89304",
"0500000US55091","Pepin County, Wisconsin","7294",
"0500000US55093","Pierce County, Wisconsin","39351",
"0500000US55095","Polk County, Wisconsin","44413",
"0500000US55097","Portage County, Wisconsin","67338",
"0500000US55099","Price County, Wisconsin","13876",
"0500000US55101","Racine County, Wisconsin","193240",
"0500000US55103","Richland County, Wisconsin","16883",
"0500000US55105","Rock County, Wisconsin","160589",
"0500000US55107","Rusk County, Wisconsin","13981",
"0500000US55109","St. Croix County, Wisconsin","92540",
"0500000US55111","Sauk County, Wisconsin","64782",
"0500000US55113","Sawyer County, Wisconsin","17685",
"0500000US55115","Shawano County, Wisconsin","40331",
"0500000US55117","Sheboygan County, Wisconsin","114864",
"0500000US55119","Taylor County, Wisconsin","19738",
"0500000US55121","Trempealeau County, Wisconsin","30343",
"0500000US55123","Vernon County, Wisconsin","30338",
"0500000US55125","Vilas County, Wisconsin","22902",
"0500000US55127","Walworth County, Wisconsin","102145",
"0500000US55129","Washburn County, Wisconsin","16432",
"0500000US55131","Washington County, Wisconsin","135858",
"0500000US55133","Waukesha County, Wisconsin","402838",
"0500000US55135","Waupaca County, Wisconsin","50446",
"0500000US55137","Waushara County, Wisconsin","23297",
"0500000US55139","Winnebago County, Wisconsin","164367",
"0500000US55141","Wood County, Wisconsin","73132",
"0500000US56001","Albany County, Wyoming","34444",
"0500000US56003","Big Horn County, Wyoming","11248",
"0500000US56005","Campbell County, Wyoming","46505",
"0500000US56007","Carbon County, Wyoming","13930",
"0500000US56009","Converse County, Wyoming","13649",
"0500000US56011","Crook County, Wyoming","7154",
"0500000US56013","Fremont County, Wyoming","37943",
"0500000US56015","Goshen County, Wyoming","11423",
"0500000US56017","Hot Springs County, Wyoming","4514",
"0500000US56019","Johnson County, Wyoming","8299",
"0500000US56021","Laramie County, Wyoming","99001",
"0500000US56023","Lincoln County, Wyoming","19508",
"0500000US56025","Natrona County, Wyoming","78703",
"0500000US56027","Niobrara County, Wyoming","2171",
"0500000US56029","Park County, Wyoming","28997",
"0500000US56031","Platte County, Wyoming","8494",
"0500000US56033","Sheridan County, Wyoming","30124",
"0500000US56035","Sublette County, Wyoming","8671",
"0500000US56037","Sweetwater County, Wyoming","41605",
"0500000US56039","Teton County, Wyoming","23033",
"0500000US56041","Uinta County, Wyoming","20226",
"0500000US56043","Washakie County, Wyoming","7552",
"0500000US56045","Weston County, Wyoming","6329",
"0500000US72001","Adjuntas Municipio, Puerto Rico","17961",
"0500000US72003","Aguada Municipio, Puerto Rico","37937",
"0500000US72005","Aguadilla Municipio, Puerto Rico","53715",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","24104",
"0500000US72009","Aibonito Municipio, Puerto Rico","24559",
"0500000US72011","Añasco Municipio, Puerto Rico","25350",
"0500000US72013","Arecibo Municipio, Puerto Rico","86092",
"0500000US72015","Arroyo Municipio, Puerto Rico","15789",
"0500000US72017","Barceloneta Municipio, Puerto Rico","22621",
"0500000US72019","Barranquitas Municipio, Puerto Rico","28874",
"0500000US72021","Bayamón Municipio, Puerto Rico","180296",
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","47001",
"0500000US72025","Caguas Municipio, Puerto Rico","126243",
"0500000US72027","Camuy Municipio, Puerto Rico","32676",
"0500000US72029","Canóvanas Municipio, Puerto Rico","42291",
"0500000US72031","Carolina Municipio, Puerto Rico","154242",
"0500000US72033","Cataño Municipio, Puerto Rico","23153",
"0500000US72035","Cayey Municipio, Puerto Rico","41551",
"0500000US72037","Ceiba Municipio, Puerto Rico","11239",
"0500000US72039","Ciales Municipio, Puerto Rico","16966",
"0500000US72041","Cidra Municipio, Puerto Rico","39709",
"0500000US72043","Coamo Municipio, Puerto Rico","34436",
"0500000US72045","Comerío Municipio, Puerto Rico","18779",
"0500000US72047","Corozal Municipio, Puerto Rico","34372",
"0500000US72049","Culebra Municipio, Puerto Rico","1787",
"0500000US72051","Dorado Municipio, Puerto Rico","35718",
"0500000US72053","Fajardo Municipio, Puerto Rico","31909",
"0500000US72054","Florida Municipio, Puerto Rico","11624",
"0500000US72055","Guánica Municipio, Puerto Rico","13767",
"0500000US72057","Guayama Municipio, Puerto Rico","35196",
"0500000US72059","Guayanilla Municipio, Puerto Rico","17729",
"0500000US72061","Guaynabo Municipio, Puerto Rico","87758",
"0500000US72063","Gurabo Municipio, Puerto Rico","40230",
"0500000US72065","Hatillo Municipio, Puerto Rico","38226",
"0500000US72067","Hormigueros Municipio, Puerto Rico","15433",
"0500000US72069","Humacao Municipio, Puerto Rico","50235",
"0500000US72071","Isabela Municipio, Puerto Rico","42554",
"0500000US72073","Jayuya Municipio, Puerto Rico","14722",
"0500000US72075","Juana Díaz Municipio, Puerto Rico","46147",
"0500000US72077","Juncos Municipio, Puerto Rico","36869",
"0500000US72079","Lajas Municipio, Puerto Rico","23247",
"0500000US72081","Lares Municipio, Puerto Rico","27786",
"0500000US72083","Las Marías Municipio, Puerto Rico","8847",
"0500000US72085","Las Piedras Municipio, Puerto Rico","34939",
"0500000US72087","Loíza Municipio, Puerto Rico","23637",
"0500000US72089","Luquillo Municipio, Puerto Rico","17728",
"0500000US72091","Manatí Municipio, Puerto Rico","39153",
"0500000US72093","Maricao Municipio, Puerto Rico","4736",
"0500000US72095","Maunabo Municipio, Puerto Rico","10564",
"0500000US72097","Mayagüez Municipio, Puerto Rico","70786",
"0500000US72099","Moca Municipio, Puerto Rico","37163",
"0500000US72101","Morovis Municipio, Puerto Rico","28658",
"0500000US72103","Naguabo Municipio, Puerto Rico","23299",
"0500000US72105","Naranjito Municipio, Puerto Rico","29157",
"0500000US72107","Orocovis Municipio, Puerto Rico","21341",
"0500000US72109","Patillas Municipio, Puerto Rico","15836",
"0500000US72111","Peñuelas Municipio, Puerto Rico","20362",
"0500000US72113","Ponce Municipio, Puerto Rico","133201",
"0500000US72115","Quebradillas Municipio, Puerto Rico","23562",
"0500000US72117","Rincón Municipio, Puerto Rico","15132",
"0500000US72119","Río Grande Municipio, Puerto Rico","46338",
"0500000US72121","Sabana Grande Municipio, Puerto Rico","22618",
"0500000US72123","Salinas Municipio, Puerto Rico","25394",
"0500000US72125","San Germán Municipio, Puerto Rico","31589",
"0500000US72127","San Juan Municipio, Puerto Rico","336445",
"0500000US72129","San Lorenzo Municipio, Puerto Rico","37523",
"0500000US72131","San Sebastián Municipio, Puerto Rico","39094",
"0500000US72133","Santa Isabel Municipio, Puerto Rico","20231",
"0500000US72135","Toa Alta Municipio, Puerto Rico","66316",
"0500000US72137","Toa Baja Municipio, Puerto Rico","74840",
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","66855",
"0500000US72141","Utuado Municipio, Puerto Rico","28220",
"0500000US72143","Vega Alta Municipio, Puerto Rico","35283",
"0500000US72145","Vega Baja Municipio, Puerto Rico","54199",
"0500000US72147","Vieques Municipio, Puerto Rico","8225",
"0500000US72149","Villalba Municipio, Puerto Rico","21921",
"0500000US72151","Yabucoa Municipio, Puerto Rico","30319",
"0500000US72153","Yauco Municipio, Puerto Rico","33961",
